0,002846426;       -0,001047953;      3423,403
-0,0005584536;       0,004691928;      3423,422
0,001759228;       -0,007486943;      3423,441
0,003299348;       -0,02408223;      3423,46
-0,002089574;       -0,02608005;      3423,479
0,001980257;       0,0222795;      3423,497
0,001980257;       0,007644364;      3423,514
0,0003641951;       0,001258315;      3423,531
0,001697083;       0,002907757;      3423,55
0,0004017998;       -0,02053177;      3423,569
0,0001746155;       0,00963774;      3423,585
0,002748877;       -0,02143946;      3423,604
-0,003814003;       -0,03784876;      3423,623
0,002811614;       0,03024206;      3423,642
0,004567569;       -0,01006851;      3423,661
-0,00179196;       0,00488373;      3423,679
-0,006410795;       -0,03093949;      3423,698
6,061746E-05;       -0,009606386;      3423,718
0,001764453;       0,01599058;      3423,737
-0,005300487;       -0,003918117;      3423,757
0,0005093474;       0,003725348;      3423,777
0,0005093474;       -0,01914965;      3423,795
-0,002280313;       -0,01088187;      3423,813
0,0003688271;       0,007582569;      3423,832
0,002898978;       0,008316782;      3423,851
0,007705026;       -0,03241975;      3423,871
-0,001949144;       0,01185812;      3423,889
-0,00438756;       0,003982059;      3423,907
0,0007557861;       -0,005779117;      3423,925
-0,003142562;       0,02353538;      3423,942
0,00445688;       -0,01631247;      3423,96
0,003169809;       -0,003217248;      3423,978
-0,003539606;       -0,006824024;      3423,997
-0,004236329;       0,01296807;      3424,015
0,002883799;       0,01087438;      3424,032
-0,0008812618;       0,005906135;      3424,049
0,002177833;       0,001855623;      3424,067
-0,0006664606;       -0,02377141;      3424,086
-0,002073186;       0,001589738;      3424,104
0,002307353;       0,02569854;      3424,121
0,003507549;       -0,01864282;      3424,139
-0,004320534;       0,006336925;      3424,158
-0,004320534;       0,0118978;      3424,175
0,007550079;       -0,03149211;      3424,193
-0,006661158;       0,00775555;      3424,21
0,0004533993;       -0,003595584;      3424,228
-0,00446133;       -0,01585582;      3424,246
-0,004507714;       0,02243166;      3424,264
0,004288529;       -0,007527536;      3424,281
-0,0007907143;       0,0007227412;      3424,3
-0,001570831;       0,02372512;      3424,318
-0,002546745;       -0,01047761;      3424,337
-0,002863583;       -0,003154643;      3424,356
-0,002863583;       -0,02924735;      3424,375
0,0008530815;       -0,02910173;      3424,393
-0,006375843;       0,03148713;      3424,411
0,004261358;       -0,006102094;      3424,429
0,003587406;       0,001587138;      3424,446
0,002471417;       -0,006185287;      3424,464
-0,0007578549;       -0,0173011;      3424,482
-0,0007738687;       -0,003996762;      3424,499
