579,7949
579,8188
579,8354
579,8525
579,8688
579,8854
579,9018
579,9172
579,9323
579,947
579,9626
579,9774
579,9919
580,0077
580,0234
580,0391
580,0559
580,0723
580,0878
580,1046
580,1205
580,1359
580,1517
580,168
580,1848
580,2014
580,2173
580,2319
580,2479
580,264
580,2797
580,2946
580,3096
580,3244
580,3408
580,3568
580,3732
580,3892
580,406
580,4225
580,4384
580,4559
580,4719
580,4876
580,5029
580,5189
580,5338
580,5497
580,5651
580,5815
580,5966
580,6124
580,6286
580,6437
580,6591
580,6738
580,6907
580,706
580,7217
580,7369
580,7516
580,7678
580,7853
580,8027
580,8195
580,8362
580,8535
580,8713
580,8874
580,9042
580,9224
580,9403
580,9578
580,9744
580,9917
581,0087
581,0269
581,0428
581,0587
581,0735
581,0908
581,1066
581,1218
581,1383
581,1533
581,1697
581,186
581,202
581,2183
581,2325
581,2478
581,2629
581,2776
581,2922
581,308
581,3232
581,3395
581,3565
581,3745
581,3914
581,4086
581,4255
581,4433
581,4615
581,4796
581,4965
581,5137
581,5316
581,5475
581,563
581,5784
581,5934
581,6115
581,6253
581,6411
581,6569
581,6722
581,6887
581,7045
581,7203
581,7365
581,7537
581,7724
581,7938
581,8159
581,8367
581,8599
581,8791
581,8962
581,9151
581,9351
581,9526
581,9692
581,9871
582,0051
582,0227
582,0399
582,0575
582,0765
582,0949
582,1152
582,1341
582,1516
582,1693
582,1866
582,2039
582,2216
582,2397
582,2568
582,2751
582,2932
582,3107
582,329
582,3494
582,3685
582,3865
582,405
582,4218
582,4392
582,457
582,474
582,4949
582,5129
582,5328
582,551
582,5683
582,5857
582,6025
582,6198
582,6358
582,6534
582,6705
582,6856
582,7017
582,7196
582,7352
582,7521
582,7679
582,7834
582,7985
582,8134
582,8282
582,8448
582,8627
582,8796
582,8965
582,9136
582,9305
582,9473
582,9652
582,9841
583,0018
583,0198
583,0361
583,0536
583,0706
583,0888
583,1068
583,1239
583,1412
583,1583
583,1771
583,1941
583,213
583,2305
583,2481
583,2657
583,2828
583,2982
583,3134
583,3279
583,3422
583,357
583,3722
583,3879
583,4031
583,4183
583,4335
583,4478
583,4646
583,4814
583,4974
583,5132
583,5272
583,5424
583,5573
583,5726
583,5885
583,6046
583,6201
583,6356
583,651
583,667
583,6821
583,6976
583,7133
583,7271
583,7423
583,7575
583,7733
583,7886
583,8052
583,8217
583,8367
583,852
583,8672
583,8818
583,8974
583,9119
583,9262
583,9413
583,9564
583,9724
583,9871
584,0037
584,0198
584,0355
584,0522
584,0683
584,0839
584,0996
584,1152
584,1304
584,1469
584,1623
584,1785
584,1935
584,2101
584,2258
584,242
584,2584
584,2751
584,2906
584,3057
584,3201
584,3352
584,3509
584,3658
584,3809
584,3957
584,4111
584,4259
584,4409
584,4565
584,4719
584,4888
584,5059
584,5229
584,5406
584,5576
584,5742
584,5911
584,6107
584,6308
584,6481
584,6654
584,6828
584,7002
584,7182
584,7349
584,7528
584,7709
584,7887
584,8057
584,8224
584,8387
584,8555
584,8728
584,8898
584,9065
584,9241
584,9408
584,9573
584,9744
584,9925
585,0104
585,0286
585,0457
585,063
585,0797
585,0958
585,113
585,1301
585,1459
585,1611
585,175
585,1904
585,2059
585,2216
585,2362
585,2504
585,2644
585,2791
585,2947
585,3091
585,3228
585,3376
585,3523
585,3676
585,3824
585,3972
585,4116
585,4261
585,4413
585,4568
585,4719
585,4889
585,5048
585,5205
585,5367
585,5526
585,5689
585,5858
585,6049
585,6219
585,6369
585,6526
585,6691
585,6849
585,7028
585,7234
585,7444
585,7595
585,7739
585,7899
585,8057
585,8215
585,8373
585,8532
585,8714
585,889
585,9053
585,9228
585,941
585,9603
585,9774
585,9978
586,0153
586,0323
586,0502
586,0677
586,0846
586,1031
586,1209
586,1379
586,1553
586,1729
586,1902
586,2077
586,2248
586,2427
586,2599
586,2799
586,2966
586,3128
586,3293
586,3456
586,3619
586,3762
586,3918
586,4066
586,4216
586,4385
586,4557
586,473
586,4899
586,5056
586,5222
586,5379
586,5532
586,5685
586,5832
586,598
586,6129
586,6288
586,644
586,6611
586,6788
586,6949
586,7114
586,7269
586,7437
586,762
586,7771
586,7906
586,8055
586,822
586,8376
586,853
586,8679
586,883
586,8975
586,912
586,9265
586,9416
586,9569
586,9724
586,9879
587,0037
587,0186
587,0335
587,0493
587,0651
587,0806
587,0961
587,1122
587,1266
587,1406
587,1594
587,1741
587,1901
587,2056
587,2208
587,2364
587,2527
587,27
587,2851
587,3016
587,3182
587,3334
587,3478
587,3633
587,38
587,3951
587,4113
587,429
587,4484
587,4666
587,4833
587,5002
587,5159
587,5326
587,5484
587,5641
587,5811
587,5986
587,6155
587,6328
587,6501
587,6674
587,6851
587,7025
587,7201
587,7377
587,7612
587,7833
587,798
587,8141
587,829
587,8452
587,8607
587,8753
587,8915
587,9059
587,921
587,9366
587,9522
587,9682
587,985
588,0012
588,0165
588,0331
588,0488
588,0646
588,0808
588,0969
588,1122
588,1272
588,1414
588,1575
588,1742
588,1902
588,2067
588,2241
588,2407
588,2558
588,2715
588,2885
588,3046
588,3207
588,3366
588,3511
588,3665
588,3825
588,3984
588,414
588,4296
588,4451
588,4623
588,4791
588,4955
588,5131
588,5399
588,5568
588,5782
588,5997
588,6182
588,6347
588,6521
588,6689
588,6868
588,7047
588,7231
588,7404
588,7576
588,7742
588,7921
588,8101
588,8283
588,8458
588,8627
588,8794
588,8959
588,9132
588,9313
588,949
588,967
588,9838
589,0011
589,0182
589,034
589,0506
589,0659
589,0812
589,0963
589,1113
589,1257
589,1404
589,1561
589,1719
589,1873
589,2036
589,2199
589,2349
589,2507
589,2662
589,2809
589,2972
589,3129
589,3281
589,3425
589,3577
589,3726
589,3878
589,4036
589,4202
589,4366
589,4526
589,4682
589,4849
589,502
589,5181
589,5342
589,5508
589,5668
589,5823
589,5984
589,6127
589,6279
589,6425
589,6565
589,6716
589,6862
589,7015
589,7176
589,8176
589,8342
589,8516
589,8671
589,8809
589,8955
589,9107
589,9287
589,9434
589,9583
589,9747
589,9902
590,0063
590,0235
590,0399
590,056
590,0723
590,0864
590,1014
590,1167
590,1343
590,1517
590,1689
590,1862
590,2041
590,2226
590,2409
590,2596
590,2765
590,2947
590,3112
590,3275
590,3449
590,3623
590,3824
