73,66685;        4683,567
73,61918;        4683,588
73,62359;        4683,606
73,53933;        4683,626
73,43782;        4683,646
73,37881;        4683,666
73,32887;        4683,686
73,26582;        4683,704
73,21402;        4683,723
73,20959;        4683,742
73,20681;        4683,763
73,17677;        4683,782
73,1858;        4683,801
73,21346;        4683,821
73,24274;        4683,839
73,27301;        4683,858
73,31687;        4683,877
73,37381;        4683,896
73,41901;        4683,916
73,46078;        4683,935
73,52215;        4683,954
73,52903;        4683,972
73,52794;        4683,99
73,5527;        4684,009
73,52283;        4684,028
73,55378;        4684,047
73,56168;        4684,065
73,62119;        4684,084
73,70289;        4684,102
73,78896;        4684,12
73,81805;        4684,137
73,81254;        4684,157
73,82926;        4684,175
73,85516;        4684,195
73,84094;        4684,214
73,84466;        4684,232
73,87774;        4684,251
73,93015;        4684,271
73,97273;        4684,291
73,9988;        4684,31
73,97586;        4684,33
73,98837;        4684,348
73,88579;        4684,368
73,86671;        4684,387
73,79739;        4684,408
73,7863;        4684,425
73,85393;        4684,445
73,91013;        4684,465
73,93748;        4684,485
73,92815;        4684,506
73,86333;        4684,527
73,74043;        4684,547
73,64182;        4684,566
73,53225;        4684,585
73,4416;        4684,604
73,37905;        4684,624
73,34799;        4684,643
73,36774;        4684,663
73,38804;        4684,682
73,39921;        4684,702
73,42167;        4684,72
73,44415;        4684,738
73,4396;        4684,758
73,43487;        4684,78
73,42349;        4684,799
73,40207;        4684,818
73,3681;        4684,836
73,33194;        4684,855
73,3139;        4684,875
73,32458;        4684,895
73,31657;        4684,913
73,30692;        4684,931
73,33576;        4684,95
73,35634;        4684,968
73,36584;        4684,987
73,35387;        4685,005
73,33811;        4685,023
73,31651;        4685,042
73,29148;        4685,062
73,27138;        4685,08
73,22574;        4685,098
73,12662;        4685,119
73,08735;        4685,137
73,0627;        4685,157
73,10572;        4685,176
73,20267;        4685,196
73,31409;        4685,216
73,36662;        4685,237
73,34652;        4685,257
73,31311;        4685,276
73,30948;        4685,297
73,30886;        4685,315
73,28442;        4685,334
73,26823;        4685,353
73,26143;        4685,373
73,26622;        4685,392
73,30275;        4685,409
73,34788;        4685,426
73,32626;        4685,445
73,28274;        4685,463
73,21439;        4685,48
73,1541;        4685,499
73,10001;        4685,516
73,04312;        4685,534
72,97406;        4685,551
72,90914;        4685,569
72,88988;        4685,587
72,85725;        4685,606
72,80656;        4685,623
72,74115;        4685,641
72,69743;        4685,658
72,68076;        4685,676
72,66428;        4685,694
72,62836;        4685,711
72,59507;        4685,729
72,54684;        4685,748
72,60993;        4685,766
72,49069;        4685,784
72,35803;        4685,801
72,21293;        4685,819
72,07857;        4685,837
71,96024;        4685,855
71,84402;        4685,874
71,73018;        4685,891
71,65264;        4685,909
71,67701;        4685,927
71,6274;        4685,945
71,56124;        4685,962
71,5088;        4685,98
71,44127;        4685,999
71,36055;        4686,016
71,30715;        4686,035
71,28671;        4686,053
71,3419;        4686,072
71,43317;        4686,089
71,90248;        4686,107
72,19067;        4686,126
71,96574;        4686,145
71,15987;        4686,166
69,93767;        4686,185
68,45869;        4686,205
67,166;        4686,223
68,07135;        4686,242
69,65591;        4686,26
68,67914;        4686,277
67,91684;        4686,295
67,15326;        4686,313
66,18176;        4686,332
65,55331;        4686,351
65,05215;        4686,368
64,80963;        4686,385
63,98541;        4686,405
63,6081;        4686,423
63,84223;        4686,441
62,12812;        4686,459
59,30743;        4686,478
53,89946;        4686,496
50,56198;        4686,513
47,72246;        4686,531
48,90886;        4686,548
48,48888;        4686,564
48,03723;        4686,582
47,72573;        4686,6
47,43299;        4686,617
47,40952;        4686,634
47,16589;        4686,652
47,08475;        4686,67
47,12993;        4686,688
47,038;        4686,706
47,43945;        4686,724
47,87579;        4686,742
48,28022;        4686,76
48,68767;        4686,777
49,03999;        4686,794
49,43077;        4686,813
49,7316;        4686,831
49,95126;        4686,849
49,99609;        4686,867
50,31682;        4686,886
50,55627;        4686,904
50,85384;        4686,921
51,18619;        4686,938
51,4287;        4686,956
51,54264;        4686,973
51,61788;        4686,991
51,84618;        4687,008
51,83331;        4687,025
51,87115;        4687,043
52,01195;        4687,061
52,04736;        4687,076
52,11766;        4687,092
52,19395;        4687,108
52,27225;        4687,125
52,30262;        4687,143
52,38954;        4687,16
52,39035;        4687,176
52,27563;        4687,196
52,22477;        4687,213
52,09205;        4687,229
51,90288;        4687,245
51,87958;        4687,262
51,86803;        4687,279
52,02402;        4687,294
52,28439;        4687,309
52,47825;        4687,328
52,9699;        4687,345
53,35366;        4687,363
53,9514;        4687,38
54,47836;        4687,397
54,96295;        4687,415
55,2989;        4687,433
55,79258;        4687,45
56,3267;        4687,468
56,62994;        4687,485
57,20152;        4687,503
57,98045;        4687,521
58,67406;        4687,539
59,35833;        4687,556
59,87877;        4687,574
60,44262;        4687,592
60,93455;        4687,609
61,02188;        4687,627
61,53445;        4687,645
62,03972;        4687,662
62,61577;        4687,681
62,82157;        4687,698
62,97662;        4687,714
63,24707;        4687,731
63,33472;        4687,75
63,3908;        4687,766
63,27457;        4687,784
63,15196;        4687,802
63,14843;        4687,82
63,33118;        4687,838
63,58528;        4687,856
63,55988;        4687,874
63,56102;        4687,892
63,6289;        4687,909
63,9194;        4687,929
63,86942;        4687,947
63,66866;        4687,965
63,44395;        4687,983
63,23229;        4688,001
63,19568;        4688,019
63,36979;        4688,038
63,48942;        4688,055
63,41508;        4688,073
63,34433;        4688,091
63,54139;        4688,108
63,5187;        4688,125
63,34485;        4688,143
63,16735;        4688,161
62,98042;        4688,179
62,63654;        4688,196
62,29764;        4688,213
61,91703;        4688,231
61,62549;        4688,249
61,40158;        4688,266
61,12685;        4688,284
61,07088;        4688,301
60,9997;        4688,319
60,83556;        4688,336
60,707;        4688,354
60,59982;        4688,372
60,73662;        4688,39
60,81906;        4688,406
60,94383;        4688,424
61,19826;        4688,441
61,26368;        4688,457
61,73635;        4688,474
61,99836;        4688,491
62,24176;        4688,508
62,19645;        4688,525
62,33169;        4688,544
62,47871;        4688,563
62,72433;        4688,583
62,96992;        4688,602
63,24007;        4688,62
63,51325;        4688,638
63,89936;        4688,656
64,33369;        4688,675
64,47847;        4688,693
64,73898;        4688,713
64,99849;        4688,73
65,24056;        4688,747
65,39712;        4688,764
65,54063;        4688,782
65,59495;        4688,799
65,45099;        4688,816
65,2948;        4688,835
65,21136;        4688,853
65,1573;        4688,871
65,25572;        4688,889
65,42684;        4688,907
65,76913;        4688,925
66,02859;        4688,943
66,4549;        4688,96
66,85004;        4688,976
67,07674;        4688,994
67,3971;        4689,011
67,55542;        4689,029
67,36533;        4689,048
67,28577;        4689,066
67,0244;        4689,084
66,80844;        4689,102
66,48914;        4689,119
66,28807;        4689,136
66,30062;        4689,153
66,4006;        4689,17
66,34004;        4689,186
66,39427;        4689,202
66,60387;        4689,218
67,31326;        4689,235
68,21609;        4689,252
69,70811;        4689,27
