90,73565;        5499,047
90,79636;        5499,067
90,82681;        5499,087
90,80483;        5499,106
90,77304;        5499,126
90,73076;        5499,145
90,64946;        5499,164
90,59934;        5499,184
90,7843;        5499,203
91,39894;        5499,222
92,45383;        5499,242
93,68962;        5499,26
95,08378;        5499,279
96,51076;        5499,297
97,75076;        5499,315
99,0547;        5499,334
100,3357;        5499,354
101,3838;        5499,372
102,2143;        5499,39
102,8952;        5499,408
102,858;        5499,426
103,5906;        5499,445
104,2826;        5499,464
104,8127;        5499,484
105,2034;        5499,503
105,6414;        5499,522
106,293;        5499,543
106,9583;        5499,563
107,6003;        5499,583
108,3057;        5499,603
109,2207;        5499,623
110,3172;        5499,642
111,457;        5499,66
112,5898;        5499,679
113,6728;        5499,699
114,6847;        5499,718
115,6452;        5499,738
116,4851;        5499,757
117,3143;        5499,777
118,1676;        5499,794
118,9604;        5499,814
119,8628;        5499,832
120,7235;        5499,849
120,6182;        5499,866
121,4384;        5499,884
122,2756;        5499,9
123,1776;        5499,918
124,144;        5499,936
125,0585;        5499,954
125,8301;        5499,969
125,8403;        5499,985
126,5918;        5500,004
127,2761;        5500,021
127,801;        5500,038
128,1152;        5500,055
128,3361;        5500,073
128,5331;        5500,091
128,6399;        5500,109
128,6577;        5500,126
128,7473;        5500,143
128,8745;        5500,159
129,0178;        5500,175
129,1835;        5500,192
129,3358;        5500,21
129,5219;        5500,229
129,5134;        5500,247
129,6901;        5500,265
129,8587;        5500,282
130;        5500,3
130,094;        5500,317
130,2177;        5500,336
130,2965;        5500,356
130,3685;        5500,374
130,5087;        5500,393
130,6848;        5500,411
130,7001;        5500,429
130,7585;        5500,447
130,7067;        5500,465
130,7804;        5500,482
130,9489;        5500,5
131,1633;        5500,52
131,3545;        5500,538
131,4954;        5500,556
131,6147;        5500,574
131,7062;        5500,593
131,7425;        5500,612
131,7301;        5500,628
131,7256;        5500,646
131,724;        5500,665
131,6385;        5500,684
131,5138;        5500,703
131,4283;        5500,72
131,356;        5500,737
131,2709;        5500,756
131,2111;        5500,777
131,1581;        5500,795
131,1143;        5500,814
