0,02659256;       0;      1405,816
0,03056191;       0,002222689;      1405,833
0,02918027;       0,01181545;      1405,852
0,0319592;       0,004254561;      1405,87
0,03269073;       0,00697788;      1405,887
0,03919439;       -0,0006964012;      1405,908
0,04331504;       0,005025637;      1405,925
0,04689274;       0,014725;      1405,941
0,04689274;       0,008895949;      1405,958
0,06003053;       -0,001197201;      1405,974
0,03807778;       0,004557856;      1405,992
0,03457817;       0,0005623959;      1406,007
0,07809493;       0,006508305;      1406,024
0,07809493;       -0,009377918;      1406,039
0,1222359;       -0,009308523;      1406,056
0,1604761;       0,01685533;      1406,072
0,109876;       0,009029074;      1406,088
0,04627666;       0,008093662;      1406,104
0,08982816;       0,007171317;      1406,121
0,08982816;       -0,004271733;      1406,137
0,1386032;       0,01291972;      1406,153
0,1455323;       0,01356381;      1406,17
0,06506157;       0,01025785;      1406,186
-0,06396285;       -0,005640642;      1406,204
-0,06396285;       -0,01396169;      1406,221
-0,09223568;       -0,006728129;      1406,24
-0,0636254;       -0,01434053;      1406,255
-0,05322848;       -0,01164956;      1406,272
-0,06403835;       -0,01554486;      1406,288
-0,05800707;       -0,007911073;      1406,305
-0,04643679;       -0,003894282;      1406,322
-0,04945581;       -0,006951165;      1406,341
-0,04945581;       -0,01013132;      1406,357
-0,04666322;       -0,0091288;      1406,375
-0,03171431;       -0,002050599;      1406,392
0,004192715;       -0,009163402;      1406,409
0,03705701;       -0,001071724;      1406,425
0,02411371;       0,0002258289;      1406,444
0,01209313;       -0,002528702;      1406,461
0,01209313;       -0,001057882;      1406,477
0,02592496;       0,007021416;      1406,494
0,02333134;       -0,004756141;      1406,511
0,02219358;       0,002063399;      1406,528
-0,0006157525;       0,003137683;      1406,545
0,0006158753;       0,003438071;      1406,562
0,0006158753;       -0,007770659;      1406,578
0,01771703;       -0,004863291;      1406,595
0,05871127;       0,009340716;      1406,612
0,06872509;       0,000277001;      1406,629
0,04311091;       0,005339268;      1406,646
0,04311091;       -0,002344554;      1406,662
0,02671426;       0,002157089;      1406,681
0,02671426;       -0,001673975;      1406,698
0,02438583;       -0,005817927;      1406,714
0,005383757;       -0,0022073;      1406,732
-0,01914693;       0,01386011;      1406,748
-0,01111639;       0,005924402;      1406,764
0,01996783;       0,005880483;      1406,781
0,01996783;       -0,007643826;      1406,797
0,03138121;       -0,001786178;      1406,814
0,05818936;       0,009104145;      1406,831
0,04891214;       0,003382501;      1406,849
0,03365552;       0,01029208;      1406,867
0,02793528;       0,009721858;      1406,885
0,06221534;       -0,01017043;      1406,904
0,08303084;       0,007548128;      1406,922
0,08303084;       0,006572973;      1406,94
0,06612002;       -0,006281462;      1406,959
0,0443169;       -0,005413908;      1406,977
0,03750565;       -0,001595616;      1406,996
0,03323201;       0,004621401;      1407,014
0,03420979;       0,004278593;      1407,033
0,03129235;       0,002013453;      1407,053
0,01421381;       0,0006836144;      1407,071
0,01914813;       -0,002437209;      1407,09
0,03723553;       0,0002802768;      1407,109
0,0514213;       0,004190145;      1407,125
0,049386;       0,000742042;      1407,142
0,049386;       0,007912137;      1407,157
0,05518882;       0,00529574;      1407,173
0,04443162;       -0,001772076;      1407,189
0,02721054;       0,001399877;      1407,205
0,01538009;       0,003651467;      1407,222
0,01538009;       0,007785996;      1407,238
0,01582166;       0,002846121;      1407,254
0,009515226;       -0,002660029;      1407,271
-0,0004607881;       -0,003872133;      1407,287
-0,01090495;       -0,005516282;      1407,305
-0,02454473;       -0,0002228072;      1407,321
-0,02454473;       0,008188036;      1407,338
-0,03813978;       0,002302456;      1407,353
0,003435068;       0,002745116;      1407,37
0,05929454;       -0,005618593;      1407,385
0,05393838;       -0,009044962;      1407,401
0,05393838;       -0,0101369;      1407,419
0,02480019;       -0,006446784;      1407,435
0,001267613;       0,006053953;      1407,454
0,01054014;       0,00805498;      1407,474
0,03014673;       0,01160898;      1407,492
0,03014673;       0,01160898;      1407,51
0,1413504;       -0,005689072;      1407,529
0,1010276;       -0,005341016;      1407,547
0,05654755;       0,0007898135;      1407,566
0,03275529;       0,008105039;      1407,585
0,03726363;       0,0108118;      1407,605
0,04705693;       -0,001601139;      1407,625
0,0559658;       -0,01426507;      1407,644
0,02904674;       -0,01036777;      1407,662
0,0124433;       0,0009193553;      1407,68
0,0124433;       0,01605133;      1407,697
0,01359201;       0,02040156;      1407,714
0,01790607;       -0,001281638;      1407,73
0,02010432;       -0,004236184;      1407,748
0,03466662;       -0,001486383;      1407,765
0,03105687;       0,0007398459;      1407,783
0,03105687;       0,0007629225;      1407,8
0,03854703;       0,003716388;      1407,817
0,05037159;       0,004692446;      1407,834
0,04006278;       0,009429982;      1407,851
0,04607887;       0,01043399;      1407,868
0,03066603;       -0,003393053;      1407,885
0,008437871;       -0,008921951;      1407,901
0,008437871;       -0,01379886;      1407,918
0,01303514;       -0,01045844;      1407,937
0,0190901;       -0,004290532;      1407,956
0,02631801;       0,002098073;      1407,974
0,03324329;       0,003777294;      1407,993
0,04774943;       0,007970693;      1408,013
0,0417457;       0,01735671;      1408,032
0,03612094;       0,00362784;      1408,052
0,02384042;       -0,0009180261;      1408,073
0,01762444;       -0,006031416;      1408,092
0,02935934;       -0,009965781;      1408,11
0,02745272;       -0,003819056;      1408,129
0,04001529;       0,004421241;      1408,147
0,02610612;       -0,0002170099;      1408,165
0,0282749;       0,006135315;      1408,184
0,03954483;       0,008703671;      1408,203
0,03699327;       0,004087955;      1408,221
0,03282502;       0,002596807;      1408,241
0,03282502;       0,003671997;      1408,259
0,03537583;       0,003803047;      1408,279
0,03725547;       3,887992E-05;      1408,298
0,03030278;       -0,00621002;      1408,316
0,03125894;       -0,00165691;      1408,334
0,03004905;       -0,001257193;      1408,352
0,02828231;       -0,004453985;      1408,371
0,02232472;       0,002276107;      1408,391
0,02415369;       0,003757144;      1408,409
0,02378755;       0,003715377;      1408,427
0,03686372;       0,002073139;      1408,445
0,02890594;       0,00129139;      1408,462
0,02890594;       0,003256922;      1408,48
0,0386898;       -0,001761997;      1408,497
0,03272393;       0,0007014013;      1408,513
0,02827469;       0,0005988402;      1408,529
0,03123353;       0,002513819;      1408,546
0,0314137;       0,001780382;      1408,563
0,0314137;       -0,0006172938;      1408,581
0,03328734;       -0,001081988;      1408,598
0,02991706;       0,005709991;      1408,616
0,03154738;       0,0006073702;      1408,634
0,03192482;       0,0009623377;      1408,651
0,02786046;       0,0005446696;      1408,668
0,02786046;       0,000116364;      1408,687
0,02572682;       0,0009200419;      1408,705
0,02411949;       0,001115716;      1408,724
0,03156644;       -0,001667955;      1408,741
0,03156644;       0,0003005834;      1408,759
0,0327786;       0,0009597305;      1408,775
0,03130678;       0,004384762;      1408,791
0,0271959;       0,00454523;      1408,806
0,03088552;       -0,0009369962;      1408,822
0,03088552;       0,003932801;      1408,839
0,02761441;       5,777855E-05;      1408,855
0,03535842;       0,0008051363;      1408,871
0,03994258;       -0,0003948223;      1408,888
0,03189058;       0,0005982595;      1408,904
0,03399073;       0,005723956;      1408,921
0,03399073;       -5,884684E-05;      1408,938
0,03115384;       0,001999367;      1408,955
0,03693386;       0,003456204;      1408,975
0,03472182;       0,0008695843;      1408,992
0,0349662;       -0,001655893;      1409,011
0,02765973;       -0,00116889;      1409,029
0,02860408;       -0,00166677;      1409,048
0,03627645;       0,006693442;      1409,068
0,03176723;       -0,003688988;      1409,088
0,02534329;       0,002170137;      1409,109
0,03607896;       0,003238696;      1409,128
0,03478446;       0,0060623;      1409,146
0,04821204;       0,02707875;      1409,163
0,07203401;       0,0995368;      1409,181
0,07203401;       0,04323;      1409,199
0,08067834;       -0,1204462;      1409,218
0,09647368;       -0,04066081;      1409,238
0,03101945;       -0,002919388;      1409,257
-0,04399357;       0,01718964;      1409,276
0,01941731;       0,00559063;      1409,294
0,06665271;       -0,009882723;      1409,313
0,009143269;       -0,01235948;      1409,331
-0,06350306;       -0,005491188;      1409,35
-0,0835413;       0,008806614;      1409,369
